Date,Compensation of employees,"Disposable personal income, current dollars",Employer contributions for employee pension and insurance funds,Employer contributions for government social insurance,Equals: Disposable personal income,Equals: Personal saving,Farm,Government,Government social benefits to persons,"Less: Contributions for government social insurance, domestic",Less: Personal current taxes,Less: Personal outlays,Medicaid,Medicare,Nonfarm,Other,"Other current transfer receipts, from business (net)",Personal consumption expenditures,Personal current transfer payments,Personal current transfer receipts,Personal dividend income,Personal income,Personal income receipts on assets,Personal interest income,Personal interest payments,"Personal outlays, current dollars",Private industries,Proprietors' income with inventory valuation and capital consumption adjustments,Rental income of persons with capital consumption adjustment,Social security,Supplements to wages and salaries,To government,To the rest of the world (net),Unemployment insurance,Veterans' benefits,Wages and salaries
1966-01-01,433109.0,7.3,30874.0,16472.0,541375.0,59459.0,14857.0,74928.0,35692.0,30376.0,61526.0,481915.0,1552.0,,54369.0,7724.0,2152.0,470136.0,1443.0,37844.0,21268.0,602901.0,73265.0,51997.0,10336.0,9.3,310835.0,69225.0,19834.0,19296.0,47346.0,691.0,752.0,2056.0,5064.0,385763.0
1966-04-01,444412.0,4.4,31769.0,16740.0,547242.0,59937.0,12675.0,76876.0,35772.0,30840.0,65567.0,487305.0,1868.0,,54529.0,7952.0,2108.0,475189.0,1541.0,37880.0,20876.0,612809.0,74397.0,53521.0,10576.0,4.5,319027.0,67204.0,19757.0,19736.0,48509.0,749.0,792.0,1784.0,4432.0,395903.0
1966-07-01,455669.0,8.2,32537.0,17000.0,558165.0,61565.0,12304.0,79800.0,37512.0,31924.0,67854.0,496600.0,1884.0,1172.0,54857.0,8208.0,2088.0,484291.0,1625.0,39600.0,20532.0,626019.0,75492.0,54960.0,10684.0,7.9,326332.0,67161.0,20021.0,19912.0,49537.0,809.0,816.0,1916.0,4420.0,406132.0
1966-10-01,463804.0,8.0,33147.0,17172.0,569061.0,66483.0,12238.0,81952.0,41040.0,32204.0,70565.0,502578.0,2220.0,2860.0,55906.0,8492.0,2104.0,490060.0,1639.0,43144.0,20004.0,639626.0,76710.0,56706.0,10880.0,4.9,331533.0,68143.0,20029.0,20200.0,50319.0,863.0,776.0,1896.0,5372.0,413485.0
1967-01-01,470007.0,7.4,33610.0,17556.0,579322.0,72234.0,11927.0,83452.0,43928.0,33632.0,71175.0,507089.0,2220.0,3792.0,56974.0,8932.0,2156.0,494317.0,1781.0,46084.0,21064.0,650497.0,78883.0,57819.0,10990.0,3.6,335389.0,68901.0,20255.0,20668.0,51166.0,921.0,860.0,2124.0,6192.0,418841.0
1967-04-01,475649.0,5.2,34253.0,17792.0,586696.0,69908.0,11144.0,84996.0,45008.0,34580.0,70942.0,516788.0,2548.0,4528.0,57353.0,9256.0,2216.0,503458.0,2319.0,47224.0,21680.0,657638.0,80476.0,58796.0,11012.0,7.9,338608.0,68497.0,20373.0,21056.0,52045.0,967.0,1352.0,2348.0,5272.0,423604.0
1967-07-01,485272.0,7.8,35107.0,18156.0,597752.0,73961.0,11959.0,87068.0,46408.0,35240.0,73833.0,523790.0,2916.0,5068.0,58566.0,9572.0,2296.0,510717.0,1984.0,48704.0,22072.0,671585.0,81894.0,59822.0,11089.0,5.5,344941.0,70525.0,20430.0,21272.0,53263.0,1004.0,980.0,2288.0,5292.0,432009.0
1967-10-01,496236.0,6.5,36081.0,18572.0,607280.0,75875.0,11535.0,90416.0,47664.0,36016.0,75894.0,531405.0,3196.0,5408.0,58438.0,9948.0,2380.0,518249.0,1936.0,50044.0,21224.0,683174.0,82611.0,61387.0,11220.0,5.9,351167.0,69973.0,20327.0,21492.0,54653.0,1036.0,900.0,2188.0,5432.0,441583.0
1968-01-01,510872.0,11.4,37222.0,19440.0,623954.0,74194.0,11605.0,92760.0,49920.0,37588.0,78564.0,549760.0,3564.0,5608.0,60076.0,10156.0,2504.0,536297.0,1968.0,52424.0,22604.0,702518.0,85053.0,62449.0,11496.0,14.5,361450.0,71681.0,20076.0,22528.0,56662.0,1032.0,936.0,2276.0,5788.0,454210.0
1968-04-01,523992.0,11.2,38301.0,19768.0,640688.0,76781.0,11237.0,95204.0,53196.0,38424.0,81665.0,563908.0,4064.0,5780.0,61940.0,10620.0,2720.0,550014.0,1982.0,55916.0,23372.0,722353.0,87621.0,64249.0,11911.0,10.7,370719.0,73177.0,20072.0,24836.0,58069.0,1038.0,944.0,2144.0,5752.0,465923.0
1968-07-01,537821.0,5.5,39367.0,20124.0,649389.0,68831.0,11786.0,98740.0,54452.0,39072.0,91861.0,580558.0,4056.0,5976.0,63165.0,10992.0,2888.0,566122.0,2144.0,57340.0,23968.0,741250.0,89999.0,66031.0,12292.0,12.3,379590.0,74951.0,20212.0,25376.0,59491.0,1040.0,1104.0,2192.0,5860.0,478330.0
1968-10-01,550317.0,7.8,40426.0,20468.0,661666.0,71889.0,12000.0,100052.0,55656.0,39696.0,95858.0,589777.0,4304.0,6196.0,63506.0,11280.0,3040.0,574977.0,2058.0,58696.0,24196.0,757524.0,92675.0,68479.0,12742.0,6.5,389371.0,75507.0,20025.0,25652.0,60894.0,1046.0,1012.0,2216.0,6008.0,489423.0
1969-01-01,562766.0,5.0,41610.0,22088.0,669756.0,67448.0,11565.0,101284.0,57184.0,42908.0,102602.0,602309.0,4440.0,6428.0,64065.0,11784.0,3260.0,587005.0,2067.0,60444.0,23964.0,772358.0,96207.0,72243.0,13236.0,8.8,397784.0,75630.0,20219.0,25956.0,63698.0,1075.0,992.0,2284.0,6292.0,499068.0
1969-04-01,576719.0,9.4,42825.0,22512.0,684950.0,70609.0,12549.0,103112.0,58180.0,43692.0,105660.0,614341.0,4392.0,6632.0,64562.0,12108.0,3356.0,598337.0,2286.0,61536.0,24124.0,790610.0,98650.0,74526.0,13718.0,8.2,408270.0,77111.0,20286.0,26280.0,65337.0,1106.0,1180.0,2188.0,6580.0,511382.0
1969-07-01,593435.0,13.8,43988.0,23016.0,707480.0,82471.0,13142.0,108164.0,59528.0,44624.0,104139.0,625009.0,4584.0,6800.0,64825.0,12592.0,3368.0,608626.0,2264.0,62896.0,24268.0,811619.0,101498.0,77230.0,14119.0,7.1,418267.0,77967.0,20446.0,26548.0,67004.0,1144.0,1120.0,2332.0,6672.0,526431.0
1969-10-01,604917.0,7.9,45066.0,23400.0,721137.0,83702.0,14078.0,109840.0,61000.0,45284.0,105623.0,637435.0,4788.0,6920.0,63235.0,13140.0,3340.0,620586.0,2355.0,64340.0,24600.0,826760.0,105038.0,80438.0,14493.0,8.2,426611.0,77312.0,20437.0,26744.0,68466.0,1187.0,1168.0,2504.0,6904.0,536451.0
1970-01-01,614953.0,9.2,46159.0,23696.0,737168.0,88257.0,13524.0,114360.0,62980.0,45984.0,104573.0,648912.0,4980.0,7020.0,63547.0,14088.0,3124.0,631685.0,2482.0,66104.0,24508.0,841741.0,109170.0,84662.0,14745.0,7.4,430738.0,77071.0,20428.0,27088.0,69855.0,1222.0,1260.0,2880.0,6924.0,545098.0
1970-04-01,620233.0,9.8,47307.0,23860.0,754520.0,95407.0,12380.0,116516.0,73112.0,46260.0,105512.0,659113.0,5320.0,7164.0,64331.0,15308.0,2968.0,641570.0,2599.0,76080.0,24260.0,860032.0,113054.0,88794.0,14944.0,6.4,432550.0,76710.0,20214.0,34148.0,71167.0,1259.0,1340.0,3900.0,7272.0,549066.0
1970-07-01,628194.0,10.7,48528.0,23944.0,774022.0,102739.0,13171.0,118332.0,73500.0,46712.0,100657.0,671283.0,5596.0,7324.0,65312.0,16416.0,2848.0,653482.0,2583.0,76348.0,24240.0,874679.0,117512.0,93272.0,15218.0,7.6,437390.0,78483.0,20854.0,31952.0,72472.0,1299.0,1284.0,4568.0,7644.0,555722.0
1970-10-01,630007.0,4.3,49797.0,23856.0,782186.0,103948.0,12500.0,119720.0,77356.0,46480.0,101538.0,678237.0,5924.0,7508.0,66444.0,18208.0,2764.0,660161.0,2604.0,80120.0,24220.0,883724.0,119974.0,95754.0,15473.0,4.2,436634.0,78943.0,21160.0,32332.0,73653.0,1344.0,1260.0,5396.0,7988.0,556354.0
1971-01-01,647901.0,12.4,51324.0,26064.0,805328.0,107689.0,13090.0,123876.0,79348.0,50468.0,98331.0,697639.0,6208.0,7760.0,67226.0,18628.0,2676.0,679186.0,2639.0,82024.0,25048.0,903659.0,122797.0,97749.0,15814.0,11.9,446637.0,80316.0,21089.0,32820.0,77388.0,1371.0,1268.0,5704.0,8228.0,570513.0
1971-04-01,659794.0,10.9,52941.0,26404.0,826350.0,114205.0,13268.0,125608.0,86928.0,51044.0,100714.0,712146.0,6592.0,7960.0,69580.0,19120.0,2656.0,693225.0,2718.0,89584.0,24956.0,927064.0,124210.0,99254.0,16203.0,8.6,454841.0,82847.0,21674.0,38700.0,79345.0,1422.0,1296.0,6268.0,8288.0,580449.0
1971-07-01,670109.0,6.2,54819.0,26500.0,838808.0,113742.0,12964.0,128024.0,86872.0,51308.0,102307.0,725066.0,6912.0,8148.0,71631.0,19796.0,2696.0,705599.0,2887.0,89568.0,25168.0,941115.0,126103.0,100935.0,16581.0,7.5,460766.0,84595.0,22049.0,37216.0,81319.0,1479.0,1408.0,6324.0,8476.0,588790.0
1971-10-01,682175.0,7.4,56917.0,26816.0,853832.0,112064.0,14221.0,129612.0,88500.0,51884.0,105468.0,741768.0,7264.0,8328.0,73637.0,20208.0,2756.0,721739.0,2980.0,91256.0,24936.0,959300.0,127396.0,102460.0,17049.0,9.5,468830.0,87859.0,22498.0,37732.0,83733.0,1548.0,1432.0,6344.0,8624.0,598442.0
1972-01-01,708353.0,6.2,59250.0,30632.0,866754.0,107356.0,13130.0,134152.0,91432.0,58140.0,119785.0,759398.0,7812.0,8480.0,74775.0,20628.0,2916.0,738948.0,3025.0,94348.0,26104.0,986539.0,130971.0,104867.0,17425.0,9.9,484319.0,87906.0,23101.0,38284.0,89882.0,1673.0,1352.0,6548.0,9680.0,618471.0
1972-04-01,722472.0,6.6,61059.0,31040.0,880815.0,102435.0,15423.0,135668.0,91860.0,58804.0,123370.0,778380.0,7964.0,8692.0,75904.0,21024.0,3036.0,757364.0,3153.0,94896.0,26428.0,1004185.0,134142.0,107714.0,17863.0,10.4,494705.0,91326.0,20152.0,38748.0,92099.0,1765.0,1388.0,6860.0,8572.0,630373.0
1972-07-01,735743.0,11.9,62258.0,31160.0,905843.0,108686.0,17182.0,138428.0,92852.0,59492.0,124277.0,797157.0,8616.0,8940.0,78353.0,21444.0,3188.0,775799.0,3191.0,96040.0,27104.0,1030120.0,138419.0,111315.0,18167.0,10.0,503897.0,95535.0,23875.0,39284.0,93418.0,1831.0,1360.0,5756.0,8812.0,642325.0
1972-10-01,758765.0,20.9,62999.0,31796.0,949861.0,127638.0,22364.0,143300.0,103088.0,60380.0,127128.0,822223.0,8452.0,9232.0,83250.0,22528.0,3308.0,800502.0,3295.0,106396.0,27708.0,1076989.0,142844.0,115136.0,18426.0,13.2,520670.0,105614.0,23750.0,47476.0,94795.0,1875.0,1420.0,4968.0,10432.0,663970.0
1973-01-01,785410.0,8.2,63311.0,38748.0,968678.0,121706.0,21762.0,145044.0,105428.0,73628.0,126399.0,846972.0,9032.0,9544.0,82383.0,23084.0,3628.0,825007.0,3015.0,109056.0,28372.0,1095077.0,146604.0,118232.0,18950.0,12.6,538307.0,104144.0,23491.0,49096.0,102059.0,1831.0,1184.0,4592.0,10080.0,683351.0
1973-04-01,803214.0,11.6,63678.0,39348.0,995679.0,132656.0,27587.0,147184.0,107588.0,74724.0,129181.0,863023.0,9592.0,9960.0,82355.0,23216.0,3864.0,840527.0,3068.0,111452.0,29280.0,1124860.0,151633.0,122353.0,19427.0,7.8,553004.0,109942.0,23343.0,50332.0,103026.0,1820.0,1248.0,4456.0,10032.0,700188.0
1973-07-01,820407.0,9.5,64299.0,39944.0,1018430.0,136625.0,29471.0,149576.0,109232.0,76068.0,134089.0,881805.0,9680.0,10452.0,84318.0,23148.0,4064.0,858877.0,3100.0,113296.0,30376.0,1152519.0,158756.0,128380.0,19828.0,9.0,566588.0,113788.0,22340.0,51216.0,104243.0,1828.0,1272.0,4484.0,10252.0,716164.0
1973-10-01,841697.0,13.3,65262.0,41092.0,1050700.0,152260.0,37480.0,153392.0,112264.0,77564.0,139959.0,898440.0,10140.0,11020.0,84726.0,23736.0,4204.0,873887.0,4373.0,116468.0,31492.0,1190659.0,164561.0,133069.0,20180.0,7.8,581951.0,122206.0,23291.0,52016.0,106354.0,1861.0,2512.0,4748.0,10604.0,735343.0
1974-01-01,858334.0,5.2,66557.0,43596.0,1064035.0,148705.0,28616.0,155640.0,117544.0,83100.0,142792.0,915330.0,10236.0,11700.0,87118.0,26500.0,4332.0,891868.0,3312.0,121876.0,32516.0,1206827.0,170465.0,137949.0,20150.0,7.7,592541.0,115735.0,23517.0,52464.0,110153.0,1940.0,1372.0,5836.0,10808.0,748181.0
1974-04-01,878489.0,7.7,68712.0,44480.0,1083985.0,139623.0,20097.0,158176.0,125376.0,84696.0,148902.0,944362.0,11144.0,12368.0,88540.0,27436.0,4512.0,920422.0,3383.0,129888.0,33276.0,1232887.0,177649.0,144373.0,20557.0,13.3,607121.0,108637.0,22920.0,56916.0,113192.0,2015.0,1368.0,6728.0,10784.0,765297.0
1974-07-01,900196.0,11.6,71777.0,45288.0,1114191.0,140248.0,21479.0,161300.0,132240.0,86360.0,154911.0,973943.0,11364.0,13060.0,89520.0,29304.0,4880.0,949276.0,3472.0,137120.0,33536.0,1269102.0,183872.0,150336.0,21195.0,13.1,621831.0,111000.0,23273.0,59804.0,117065.0,2108.0,1364.0,6888.0,11820.0,783131.0
1974-10-01,913838.0,9.9,75907.0,45412.0,1140869.0,156540.0,23681.0,166932.0,139064.0,86568.0,157587.0,984329.0,11960.0,13776.0,89800.0,30540.0,5228.0,959079.0,3557.0,144292.0,33420.0,1298456.0,190402.0,156982.0,21693.0,4.3,625587.0,113481.0,23011.0,61244.0,121319.0,2209.0,1348.0,8632.0,12912.0,792519.0
1975-01-01,918380.0,7.0,80748.0,45712.0,1160434.0,148642.0,19741.0,170508.0,149756.0,87632.0,157988.0,1011792.0,13260.0,14492.0,92994.0,31952.0,6148.0,985190.0,3652.0,155904.0,32896.0,1318422.0,196373.0,163477.0,22949.0,11.6,621412.0,112735.0,22662.0,62000.0,126460.0,2304.0,1348.0,14160.0,13892.0,791920.0
1975-04-01,931175.0,25.8,84808.0,46000.0,1228887.0,188469.0,20136.0,174460.0,164644.0,88020.0,121068.0,1040418.0,13788.0,15244.0,94182.0,39816.0,6900.0,1013582.0,3620.0,171544.0,32644.0,1349955.0,198535.0,165891.0,23216.0,11.8,625907.0,114317.0,22405.0,62888.0,130808.0,2424.0,1196.0,19376.0,13532.0,800367.0
1975-07-01,955990.0,1.6,87689.0,47008.0,1233647.0,158871.0,23773.0,177804.0,167728.0,89764.0,152831.0,1074775.0,13760.0,16008.0,96935.0,34864.0,7096.0,1047192.0,4016.0,174824.0,32812.0,1386478.0,202473.0,169661.0,23567.0,13.9,643489.0,120708.0,22247.0,69012.0,134697.0,2556.0,1460.0,20192.0,13892.0,821293.0
1975-10-01,983379.0,10.3,89431.0,48176.0,1264165.0,160137.0,24349.0,182188.0,170408.0,91824.0,158541.0,1104028.0,14644.0,16788.0,100846.0,35980.0,7232.0,1076223.0,4036.0,177640.0,33336.0,1422706.0,206461.0,173125.0,23768.0,11.3,663584.0,125194.0,21856.0,69680.0,137607.0,2688.0,1348.0,18832.0,14484.0,845772.0
1976-01-01,1014715.0,9.6,90385.0,53112.0,1293610.0,156309.0,19425.0,184780.0,174719.0,98948.0,162503.0,1137301.0,15164.0,17584.0,106969.0,38055.0,7048.0,1109908.0,4272.0,181767.0,36120.0,1456113.0,210548.0,174428.0,23122.0,12.6,686438.0,126395.0,21636.0,70960.0,143497.0,2828.0,1444.0,17664.0,15292.0,871218.0
1976-04-01,1035504.0,5.8,92174.0,53948.0,1311899.0,154796.0,17016.0,187276.0,173051.0,100432.0,169337.0,1157103.0,14856.0,18384.0,111612.0,38391.0,6980.0,1129540.0,4263.0,180031.0,38068.0,1481236.0,217051.0,178983.0,23300.0,7.1,702106.0,128627.0,20455.0,71416.0,146122.0,2959.0,1304.0,16268.0,13736.0,889382.0
1976-07-01,1058375.0,9.6,95067.0,54856.0,1342259.0,155407.0,16117.0,189484.0,180075.0,102192.0,176128.0,1186851.0,15868.0,19196.0,116568.0,39047.0,6656.0,1158806.0,4422.0,186731.0,39880.0,1518387.0,222765.0,182885.0,23623.0,10.7,718968.0,132685.0,20023.0,76996.0,149923.0,3082.0,1340.0,16124.0,12844.0,908452.0
1976-10-01,1084794.0,9.2,99190.0,55676.0,1372140.0,151034.0,16284.0,194084.0,182727.0,103764.0,182716.0,1221106.0,15940.0,20016.0,119907.0,39463.0,6092.0,1192408.0,4619.0,188819.0,41816.0,1554856.0,229694.0,187878.0,24079.0,12.1,735844.0,136192.0,19122.0,78632.0,154866.0,3203.0,1416.0,15488.0,13188.0,929928.0
1977-01-01,1113279.0,8.4,104164.0,59072.0,1400016.0,141850.0,15965.0,196748.0,185496.0,109284.0,188798.0,1258165.0,16200.0,20864.0,122627.0,39832.0,5468.0,1228212.0,4711.0,190964.0,42632.0,1588814.0,238817.0,196185.0,25242.0,12.7,753295.0,138592.0,16446.0,79228.0,163236.0,3307.0,1404.0,15476.0,13896.0,950043.0
1977-04-01,1150291.0,11.1,108783.0,60600.0,1437330.0,150380.0,14074.0,199664.0,186416.0,112088.0,195691.0,1286950.0,17492.0,21688.0,126437.0,40240.0,5004.0,1255980.0,4833.0,191420.0,43896.0,1633021.0,246571.0,202675.0,26137.0,9.5,781244.0,140511.0,16315.0,80364.0,169383.0,3421.0,1412.0,13280.0,13352.0,980908.0
1977-07-01,1182109.0,12.2,112871.0,61732.0,1479197.0,160425.0,11772.0,203664.0,191704.0,114332.0,198551.0,1318773.0,16720.0,22512.0,130595.0,41400.0,4860.0,1286905.0,4872.0,196564.0,45584.0,1677748.0,255435.0,209851.0,26996.0,10.3,803842.0,142368.0,15605.0,86256.0,174603.0,3516.0,1356.0,11928.0,12888.0,1007506.0
1977-10-01,1217622.0,14.1,116435.0,63012.0,1528880.0,171127.0,22043.0,210276.0,194312.0,116672.0,208476.0,1357753.0,16536.0,23340.0,134453.0,42236.0,5028.0,1324804.0,4948.0,199340.0,46780.0,1737356.0,265472.0,218692.0,28001.0,12.4,827899.0,156496.0,15097.0,87108.0,179447.0,3620.0,1328.0,11832.0,13260.0,1038175.0
1978-01-01,1250911.0,10.1,119427.0,67639.0,1566088.0,177613.0,18484.0,213593.0,197700.0,123899.0,211996.0,1388476.0,17460.0,24164.0,140040.0,43756.0,5644.0,1354053.0,5089.0,203344.0,48216.0,1778084.0,273314.0,225098.0,29334.0,9.4,850252.0,158524.0,15891.0,87776.0,187066.0,3705.0,1384.0,10780.0,13764.0,1063845.0
1978-04-01,1299127.0,13.1,122640.0,70444.0,1615146.0,167649.0,20908.0,217286.0,198952.0,129025.0,223084.0,1447498.0,18632.0,25044.0,145206.0,44624.0,6176.0,1411385.0,5402.0,205128.0,49392.0,1838230.0,281261.0,231869.0,30710.0,18.1,888756.0,166115.0,15625.0,87912.0,193085.0,3802.0,1600.0,9364.0,13376.0,1106042.0
1978-07-01,1336859.0,10.6,126274.0,72589.0,1656310.0,176505.0,20785.0,222381.0,207144.0,133358.0,236298.0,1479805.0,18916.0,25980.0,147558.0,45564.0,6748.0,1442217.0,5468.0,213892.0,51708.0,1892608.0,289750.0,238042.0,32121.0,9.2,915615.0,168342.0,17124.0,94276.0,198862.0,3908.0,1560.0,9040.0,13368.0,1137996.0
1978-10-01,1380158.0,10.6,130323.0,75439.0,1698742.0,178495.0,19509.0,226811.0,209912.0,138759.0,247218.0,1520247.0,19468.0,26984.0,151406.0,45540.0,7284.0,1481354.0,5765.0,217196.0,53596.0,1945960.0,298905.0,245309.0,33128.0,11.4,947584.0,170915.0,17545.0,95556.0,205762.0,4009.0,1756.0,8484.0,13880.0,1174396.0
1979-01-01,1422516.0,13.0,134735.0,79216.0,1751557.0,194836.0,23755.0,231331.0,214871.0,145963.0,253625.0,1556720.0,20032.0,28004.0,156302.0,46751.0,7852.0,1517141.0,5687.0,222723.0,55350.0,2005182.0,308581.0,253231.0,33892.0,9.9,977234.0,180057.0,17267.0,96528.0,213951.0,4139.0,1548.0,9364.0,14192.0,1208565.0
1979-04-01,1454749.0,7.4,138995.0,81374.0,1783199.0,184929.0,21836.0,233495.0,219195.0,150316.0,261998.0,1598271.0,20776.0,29208.0,157345.0,48223.0,8192.0,1557635.0,5775.0,227387.0,56949.0,2045197.0,318571.0,261622.0,34860.0,11.1,1000885.0,179181.0,15625.0,97848.0,220369.0,4259.0,1516.0,9204.0,13936.0,1234381.0
1979-07-01,1496720.0,12.4,143458.0,83876.0,1836048.0,182102.0,22254.0,239391.0,234595.0,155360.0,274827.0,1653946.0,21108.0,30536.0,158479.0,51579.0,8396.0,1611867.0,6090.0,242991.0,58220.0,2110875.0,330425.0,272205.0,35989.0,14.7,1029995.0,180733.0,15366.0,107624.0,227334.0,4386.0,1704.0,9628.0,14120.0,1269386.0
1979-10-01,1534939.0,11.0,148133.0,85882.0,1884378.0,185431.0,20753.0,244327.0,240675.0,159357.0,285202.0,1698947.0,22352.0,31996.0,157025.0,53067.0,8460.0,1655035.0,6616.0,249135.0,60109.0,2169580.0,350975.0,290866.0,37295.0,11.3,1056597.0,177777.0,16112.0,108324.0,234014.0,4528.0,2088.0,10572.0,14364.0,1300925.0
1980-01-01,1573594.0,14.3,152943.0,86874.0,1948375.0,197028.0,13310.0,250174.0,251229.0,161928.0,284825.0,1751346.0,23404.0,33632.0,154255.0,58429.0,8176.0,1702302.0,6530.0,259405.0,62566.0,2233200.0,378772.0,316206.0,42514.0,12.9,1083603.0,167566.0,15792.0,109348.0,239817.0,4642.0,1888.0,11956.0,14460.0,1333777.0
1980-04-01,1599170.0,6.3,157663.0,87627.0,1978594.0,224950.0,3120.0,260578.0,256225.0,162902.0,292174.0,1753644.0,22188.0,35300.0,157190.0,58713.0,8328.0,1704723.0,6690.0,264553.0,64941.0,2270768.0,392542.0,327601.0,42231.0,0.5,1093301.0,160309.0,17096.0,109988.0,245291.0,4830.0,1860.0,15660.0,14376.0,1353879.0
1980-07-01,1628599.0,14.6,162231.0,89066.0,2047035.0,234792.0,11741.0,264243.0,287853.0,166951.0,302195.0,1812243.0,24212.0,37036.0,161660.0,66169.0,8712.0,1763771.0,7007.0,296565.0,64727.0,2349230.0,397749.0,333023.0,41465.0,14.1,1113059.0,173401.0,19867.0,126932.0,251298.0,5047.0,1960.0,18972.0,14532.0,1377302.0
1980-10-01,1687627.0,16.3,166706.0,92192.0,2125789.0,242814.0,18659.0,270849.0,290685.0,172971.0,318854.0,1882975.0,25616.0,38836.0,166345.0,65085.0,9304.0,1831874.0,7389.0,299989.0,64551.0,2444643.0,421833.0,357282.0,43712.0,16.6,1157881.0,185005.0,23160.0,128076.0,258898.0,5289.0,2100.0,17800.0,15272.0,1428729.0
1981-01-01,1739612.0,10.0,171036.0,100913.0,2177067.0,235639.0,17631.0,277320.0,296119.0,189856.0,330898.0,1941428.0,26512.0,40688.0,170583.0,66199.0,10356.0,1885734.0,10841.0,306475.0,66146.0,2507965.0,439559.0,373413.0,44853.0,13.0,1190342.0,188213.0,23963.0,130716.0,271949.0,5612.0,5229.0,16408.0,15596.0,1467662.0
1981-04-01,1774750.0,7.2,175345.0,102721.0,2215467.0,239765.0,18179.0,282625.0,298963.0,193587.0,342672.0,1975702.0,28140.0,42556.0,158189.0,66063.0,10972.0,1917524.0,11237.0,309935.0,68938.0,2558139.0,467339.0,398401.0,46941.0,7.3,1214059.0,176367.0,23335.0,131096.0,278067.0,5856.0,5381.0,15532.0,15576.0,1496683.0
1981-07-01,1815085.0,16.2,179683.0,104833.0,2300120.0,280546.0,23347.0,288644.0,316987.0,198362.0,356887.0,2019574.0,28340.0,44436.0,158940.0,67243.0,11484.0,1958099.0,11744.0,328471.0,71275.0,2657007.0,506442.0,435167.0,49731.0,9.2,1241925.0,182286.0,23085.0,146284.0,284517.0,6075.0,5669.0,14976.0,15708.0,1530569.0
1981-10-01,1840652.0,6.6,184102.0,105972.0,2337014.0,298258.0,16951.0,294807.0,319167.0,200999.0,352663.0,2038756.0,27992.0,46316.0,154898.0,65507.0,11888.0,1974447.0,12294.0,331055.0,72574.0,2689677.0,522380.0,449806.0,52015.0,3.9,1255770.0,171848.0,24740.0,146480.0,290075.0,6261.0,6033.0,16624.0,16248.0,1550577.0
1982-01-01,1864663.0,6.2,188512.0,108613.0,2372184.0,290071.0,14386.0,300760.0,324265.0,206006.0,352515.0,2082113.0,28836.0,48220.0,150809.0,65057.0,12032.0,2014155.0,13095.0,336297.0,72295.0,2724699.0,541003.0,468707.0,54863.0,8.8,1266778.0,165195.0,23548.0,146772.0,297125.0,6691.0,6404.0,19124.0,16256.0,1567538.0
1982-04-01,1884363.0,6.5,193153.0,109471.0,2409803.0,298902.0,12768.0,305394.0,333233.0,208041.0,359735.0,2110902.0,30180.0,50056.0,156644.0,65449.0,12296.0,2039645.0,13681.0,345529.0,71360.0,2769538.0,557195.0,485835.0,57576.0,5.6,1276345.0,169412.0,21080.0,147528.0,302624.0,6924.0,6757.0,23884.0,16136.0,1581739.0
1982-07-01,1904756.0,8.7,198002.0,110316.0,2460346.0,301016.0,11934.0,309538.0,349665.0,210318.0,350149.0,2159330.0,30848.0,51844.0,158764.0,67077.0,12480.0,2085671.0,14061.0,362145.0,72665.0,2810495.0,558834.0,486170.0,59598.0,9.5,1286900.0,170698.0,24379.0,157636.0,308319.0,7187.0,6874.0,26052.0,16208.0,1596438.0
1982-10-01,1918147.0,6.0,203116.0,110676.0,2496537.0,274808.0,14169.0,314457.0,365153.0,211211.0,356573.0,2221729.0,30772.0,53588.0,165290.0,69489.0,12736.0,2145554.0,14380.0,377889.0,76176.0,2853110.0,562502.0,486326.0,61794.0,12.1,1289897.0,179459.0,26324.0,162896.0,313793.0,7462.0,6918.0,31848.0,16560.0,1604354.0
1983-01-01,1947207.0,7.5,208393.0,116365.0,2542271.0,279101.0,12877.0,318701.0,367954.0,218918.0,350873.0,2263170.0,33192.0,55168.0,170385.0,70530.0,12780.0,2184589.0,14156.0,380734.0,79298.0,2893144.0,575079.0,495780.0,64425.0,7.7,1303749.0,183262.0,25780.0,162144.0,324758.0,7720.0,6436.0,30272.0,16648.0,1622449.0
1983-04-01,1986295.0,6.7,213210.0,118414.0,2583834.0,253221.0,7855.0,322582.0,373738.0,222948.0,359553.0,2330614.0,33400.0,56904.0,174781.0,70974.0,13172.0,2249438.0,14856.0,386910.0,81094.0,2943387.0,585750.0,504656.0,66319.0,12.5,1332089.0,182636.0,24745.0,164008.0,331623.0,7988.0,6868.0,32096.0,16356.0,1654672.0
1983-07-01,2029635.0,11.8,217504.0,120726.0,2656772.0,252838.0,192.0,326744.0,368510.0,227655.0,345432.0,2403934.0,33980.0,58668.0,183613.0,72178.0,13980.0,2319895.0,15561.0,382490.0,83236.0,3002204.0,610188.0,526952.0,68478.0,13.2,1364660.0,183805.0,23742.0,163980.0,338230.0,8277.0,7284.0,23312.0,16392.0,1691405.0
1983-10-01,2086815.0,11.9,221265.0,124024.0,2732466.0,273544.0,3770.0,331153.0,371794.0,234292.0,355658.0,2458922.0,34912.0,60448.0,191531.0,72514.0,15252.0,2372496.0,15938.0,387046.0,84316.0,3088124.0,629776.0,545460.0,70488.0,9.5,1410373.0,195301.0,23478.0,167572.0,345289.0,8535.0,7403.0,19964.0,16384.0,1741526.0
